,path,labels,hog_features
7864,/content/vehicle-detection-image-set/data/vehicles/left (238).png,1.0,[0.25180617 0.22306869 0.07349121 ... 0.         0.         0.        ]
7865,/content/vehicle-detection-image-set/data/non-vehicles/extra4642.png,0.0,[0.19657481 0.         0.         ... 0.1763783  0.         0.        ]
7866,/content/vehicle-detection-image-set/data/non-vehicles/extra3533.png,0.0,[0.02243029 0.         0.         ... 0.25437271 0.         0.        ]
7867,/content/vehicle-detection-image-set/data/non-vehicles/extra72.png,0.0,[0.13042161 0.         0.         ... 0.32125792 0.29185693 0.        ]
7868,/content/vehicle-detection-image-set/data/non-vehicles/image3201.png,0.0,[0.08706593 0.         0.14979389 ... 0.11609776 0.         0.        ]
7869,/content/vehicle-detection-image-set/data/vehicles/5407.png,1.0,[0.05457135 0.         0.         ... 0.06619341 0.         0.        ]
7870,/content/vehicle-detection-image-set/data/non-vehicles/image1560.png,0.0,[0.1650624  0.         0.         ... 0.         0.18451334 0.27909373]
7871,/content/vehicle-detection-image-set/data/vehicles/1687.png,1.0,[0.3747377  0.         0.17806842 ... 0.         0.         0.097684  ]
7872,/content/vehicle-detection-image-set/data/vehicles/3298.png,1.0,[0.179788   0.25317877 0.         ... 0.         0.         0.08732993]
7873,/content/vehicle-detection-image-set/data/vehicles/1591.png,1.0,[0.         0.         0.         ... 0.21009117 0.         0.        ]
7874,/content/vehicle-detection-image-set/data/non-vehicles/image1290.png,0.0,[0.10138917 0.         0.07180353 ... 0.27399138 0.27399138 0.08943477]
7875,/content/vehicle-detection-image-set/data/vehicles/956.png,1.0,[0.10205609 0.10948229 0.05289175 ... 0.02988422 0.         0.        ]
7876,/content/vehicle-detection-image-set/data/vehicles/1165.png,1.0,[0.27828834 0.         0.         ... 0.         0.0441281  0.11355785]
7877,/content/vehicle-detection-image-set/data/vehicles/2796.png,1.0,[0.28101934 0.         0.         ... 0.20264237 0.15221238 0.09423828]
7878,/content/vehicle-detection-image-set/data/non-vehicles/extra5715.png,0.0,[0.27923627 0.27923627 0.         ... 0.         0.24084748 0.        ]
7879,/content/vehicle-detection-image-set/data/vehicles/4535.png,1.0,[0.29200792 0.         0.         ... 0.33667703 0.         0.        ]
7880,/content/vehicle-detection-image-set/data/non-vehicles/image872.png,0.0,[0.34747399 0.         0.         ... 0.         0.         0.        ]
7881,/content/vehicle-detection-image-set/data/vehicles/2323.png,1.0,[0.21882085 0.         0.         ... 0.         0.         0.        ]
7882,/content/vehicle-detection-image-set/data/vehicles/far (748).png,1.0,[0.05243429 0.         0.         ... 0.04351855 0.02293629 0.06980143]
7883,/content/vehicle-detection-image-set/data/vehicles/middle (345).png,1.0,[0.30115448 0.30115448 0.2133245  ... 0.14556368 0.         0.        ]
7884,/content/vehicle-detection-image-set/data/vehicles/2584.png,1.0,[0.30690093 0.         0.0976192  ... 0.06048746 0.12630152 0.10820326]
7885,/content/vehicle-detection-image-set/data/non-vehicles/image1297.png,0.0,[0.31208936 0.         0.10886706 ... 0.28377837 0.18441182 0.28377837]
7886,/content/vehicle-detection-image-set/data/vehicles/5811.png,1.0,[0.07347285 0.         0.         ... 0.05703339 0.04711223 0.        ]
7887,/content/vehicle-detection-image-set/data/vehicles/left (622).png,1.0,[0.3146391  0.14259739 0.         ... 0.         0.         0.        ]
7888,/content/vehicle-detection-image-set/data/vehicles/2782.png,1.0,[0.2189891 0.        0.        ... 0.        0.        0.       ]
7889,/content/vehicle-detection-image-set/data/vehicles/1673.png,1.0,[0.0927247 0.        0.        ... 0.        0.        0.       ]
7890,/content/vehicle-detection-image-set/data/vehicles/2431.png,1.0,[0.3081692  0.         0.         ... 0.         0.0510722  0.10773693]
7891,/content/vehicle-detection-image-set/data/vehicles/1703.png,1.0,[0.32196147 0.         0.         ... 0.12566635 0.         0.        ]
7892,/content/vehicle-detection-image-set/data/vehicles/3649.png,1.0,[0.13176801 0.30974744 0.         ... 0.         0.         0.        ]
7893,/content/vehicle-detection-image-set/data/vehicles/479.png,1.0,[0.17508155 0.         0.         ... 0.         0.22360143 0.        ]
7894,/content/vehicle-detection-image-set/data/vehicles/4283.png,1.0,[0.21394866 0.         0.         ... 0.         0.         0.44272055]
7895,/content/vehicle-detection-image-set/data/non-vehicles/image1272.png,0.0,[0.04434897 0.         0.         ... 0.06953342 0.13906685 0.        ]
7896,/content/vehicle-detection-image-set/data/vehicles/4396.png,1.0,[0.06431679 0.         0.         ... 0.         0.         0.        ]
7897,/content/vehicle-detection-image-set/data/vehicles/far (462).png,1.0,[0.11484418 0.03668563 0.         ... 0.         0.         0.        ]
7898,/content/vehicle-detection-image-set/data/non-vehicles/extra871.png,0.0,[0.33209385 0.         0.         ... 0.07711375 0.         0.        ]
7899,/content/vehicle-detection-image-set/data/non-vehicles/extra2759.png,0.0,[0.2398582  0.         0.         ... 0.         0.04129413 0.        ]
7900,/content/vehicle-detection-image-set/data/non-vehicles/image1684.png,0.0,[0.2668771 0.        0.        ... 0.        0.        0.       ]
7901,/content/vehicle-detection-image-set/data/vehicles/3726.png,1.0,[0.05330611 0.         0.         ... 0.         0.         0.        ]
7902,/content/vehicle-detection-image-set/data/vehicles/3435.png,1.0,[0.28626465 0.         0.28626465 ... 0.16953076 0.         0.12225037]
7903,/content/vehicle-detection-image-set/data/vehicles/left (748).png,1.0,[0.37070382 0.         0.         ... 0.         0.         0.        ]
7904,/content/vehicle-detection-image-set/data/vehicles/left (341).png,1.0,[0.12459647 0.         0.         ... 0.20327112 0.40753271 0.        ]
7905,/content/vehicle-detection-image-set/data/non-vehicles/extra3205.png,0.0,[0.04750052 0.         0.         ... 0.07611492 0.12034826 0.17019814]
7906,/content/vehicle-detection-image-set/data/vehicles/4926.png,1.0,[0.29585463 0.         0.         ... 0.         0.11450441 0.        ]
7907,/content/vehicle-detection-image-set/data/vehicles/middle (369).png,1.0,[0.11402506 0.         0.         ... 0.2497067  0.06921874 0.25714385]
7908,/content/vehicle-detection-image-set/data/vehicles/far (208).png,1.0,[0.06536517 0.         0.         ... 0.         0.         0.        ]
7909,/content/vehicle-detection-image-set/data/non-vehicles/image1618.png,0.0,[0.29595823 0.29595823 0.11721956 ... 0.         0.         0.12105765]
7910,/content/vehicle-detection-image-set/data/non-vehicles/extra1717.png,0.0,[0.03119569 0.         0.         ... 0.27262349 0.         0.27262349]
7911,/content/vehicle-detection-image-set/data/non-vehicles/image1233.png,0.0,[0.34005614 0.         0.28013795 ... 0.05227651 0.         0.        ]
7912,/content/vehicle-detection-image-set/data/vehicles/1381.png,1.0,[0.21710204 0.         0.         ... 0.12668209 0.         0.        ]
7913,/content/vehicle-detection-image-set/data/non-vehicles/extra4079.png,0.0,[0.0765398  0.         0.         ... 0.01204677 0.12777534 0.15427399]
7914,/content/vehicle-detection-image-set/data/vehicles/2304.png,1.0,[0.34904753 0.         0.         ... 0.         0.         0.        ]
7915,/content/vehicle-detection-image-set/data/vehicles/347.png,1.0,[0.33087247 0.         0.         ... 0.02022655 0.02508795 0.05186316]
7916,/content/vehicle-detection-image-set/data/non-vehicles/image2749.png,0.0,[0.44892409 0.         0.         ... 0.         0.1356559  0.        ]
7917,/content/vehicle-detection-image-set/data/vehicles/left (894).png,1.0,[0.07231315 0.         0.         ... 0.         0.3470095  0.        ]
7918,/content/vehicle-detection-image-set/data/non-vehicles/extra1324.png,0.0,[0.1129587  0.         0.         ... 0.13115778 0.06624469 0.        ]
7919,/content/vehicle-detection-image-set/data/vehicles/2474.png,1.0,[0.31431239 0.         0.         ... 0.         0.01627829 0.        ]
7920,/content/vehicle-detection-image-set/data/non-vehicles/extra79.png,0.0,[0.30112404 0.         0.         ... 0.19634258 0.         0.        ]
7921,/content/vehicle-detection-image-set/data/non-vehicles/image424.png,0.0,[0.05324306 0.         0.         ... 0.         0.         0.        ]
7922,/content/vehicle-detection-image-set/data/non-vehicles/extra1146.png,0.0,[0.11977369 0.         0.         ... 0.         0.16109956 0.        ]
7923,/content/vehicle-detection-image-set/data/non-vehicles/image256.png,0.0,[0. 0. 0. ... 0. 0. 0.]
7924,/content/vehicle-detection-image-set/data/vehicles/3982.png,1.0,[0.05384139 0.         0.         ... 0.         0.         0.        ]
7925,/content/vehicle-detection-image-set/data/non-vehicles/image2499.png,0.0,[0.14896364 0.         0.         ... 0.         0.25047247 0.11791798]
7926,/content/vehicle-detection-image-set/data/non-vehicles/image568.png,0.0,[0.08301461 0.         0.         ... 0.         0.07210224 0.34388752]
7927,/content/vehicle-detection-image-set/data/vehicles/right (113).png,1.0,[0.0359107  0.         0.         ... 0.05223987 0.         0.        ]
7928,/content/vehicle-detection-image-set/data/vehicles/middle (57).png,1.0,[0.00230261 0.         0.         ... 0.         0.         0.        ]
7929,/content/vehicle-detection-image-set/data/vehicles/middle (180).png,1.0,[0.29900465 0.         0.15259796 ... 0.         0.2213025  0.        ]
7930,/content/vehicle-detection-image-set/data/non-vehicles/extra744.png,0.0,[0.14986615 0.         0.         ... 0.26837446 0.         0.        ]
7931,/content/vehicle-detection-image-set/data/vehicles/1647.png,1.0,[0.14307455 0.         0.21993257 ... 0.         0.         0.        ]
7932,/content/vehicle-detection-image-set/data/non-vehicles/image1247.png,0.0,[0.17082759 0.14235633 0.27596331 ... 0.         0.10731309 0.07588182]
7933,/content/vehicle-detection-image-set/data/non-vehicles/image1119.png,0.0,[0.04082721 0.         0.28545431 ... 0.15092304 0.27200672 0.17258711]
7934,/content/vehicle-detection-image-set/data/non-vehicles/image3280.png,0.0,[0.0705173  0.         0.         ... 0.26883998 0.         0.        ]
7935,/content/vehicle-detection-image-set/data/vehicles/4366.png,1.0,[0.29480491 0.         0.         ... 0.03682188 0.         0.        ]
7936,/content/vehicle-detection-image-set/data/vehicles/left (660).png,1.0,[0.12100055 0.         0.         ... 0.         0.         0.        ]
7937,/content/vehicle-detection-image-set/data/vehicles/4761.png,1.0,[0.33055659 0.         0.         ... 0.         0.         0.        ]
7938,/content/vehicle-detection-image-set/data/vehicles/4381.png,1.0,[0.12204484 0.         0.         ... 0.         0.         0.        ]
7939,/content/vehicle-detection-image-set/data/non-vehicles/extra5731.png,0.0,[0.18097533 0.         0.22240124 ... 0.         0.         0.        ]
7940,/content/vehicle-detection-image-set/data/vehicles/2303.png,1.0,[0.1955401  0.         0.         ... 0.34336928 0.         0.17514241]
7941,/content/vehicle-detection-image-set/data/vehicles/3692.png,1.0,[0.11166621 0.         0.         ... 0.         0.         0.        ]
7942,/content/vehicle-detection-image-set/data/vehicles/1091.png,1.0,[0.28657189 0.         0.         ... 0.05202494 0.09713995 0.03751571]
7943,/content/vehicle-detection-image-set/data/non-vehicles/image3837.png,0.0,[0.14521747 0.         0.01560281 ... 0.         0.14551533 0.        ]
7944,/content/vehicle-detection-image-set/data/vehicles/3920.png,1.0,[0.07314441 0.         0.06561562 ... 0.1114027  0.         0.        ]
7945,/content/vehicle-detection-image-set/data/non-vehicles/extra5147.png,0.0,[0.0942666  0.         0.         ... 0.27153141 0.09436816 0.        ]
7946,/content/vehicle-detection-image-set/data/vehicles/far (5).png,1.0,[0.35037216 0.12132633 0.         ... 0.06399072 0.         0.        ]
7947,/content/vehicle-detection-image-set/data/non-vehicles/extra5036.png,0.0,[0.22667041 0.         0.         ... 0.10265886 0.16231793 0.        ]
7948,/content/vehicle-detection-image-set/data/non-vehicles/extra1231.png,0.0,[0.12663733 0.32888906 0.         ... 0.         0.         0.21480862]
7949,/content/vehicle-detection-image-set/data/non-vehicles/extra5587.png,0.0,[0.09480336 0.         0.         ... 0.09218818 0.         0.        ]
7950,/content/vehicle-detection-image-set/data/vehicles/far (206).png,1.0,[0.26553596 0.22390615 0.26553596 ... 0.         0.10714664 0.        ]
7951,/content/vehicle-detection-image-set/data/non-vehicles/extra3948.png,0.0,[0.10824379 0.         0.         ... 0.15181588 0.         0.16264773]
7952,/content/vehicle-detection-image-set/data/vehicles/2077.png,1.0,[0.07644801 0.         0.         ... 0.09049378 0.         0.        ]
7953,/content/vehicle-detection-image-set/data/vehicles/5866.png,1.0,[0.31752631 0.         0.         ... 0.09478004 0.         0.32725285]
7954,/content/vehicle-detection-image-set/data/non-vehicles/extra710.png,0.0,[0.17529861 0.         0.27003699 ... 0.         0.         0.        ]
7955,/content/vehicle-detection-image-set/data/non-vehicles/image313.png,0.0,[0.30626791 0.         0.         ... 0.         0.15660584 0.        ]
7956,/content/vehicle-detection-image-set/data/vehicles/5662.png,1.0,[0.34769578 0.         0.         ... 0.26572901 0.13887773 0.14303805]
7957,/content/vehicle-detection-image-set/data/non-vehicles/image180.png,0.0,[0.486227 0.       0.       ... 0.       0.       0.      ]
7958,/content/vehicle-detection-image-set/data/vehicles/2244.png,1.0,[0.03649006 0.         0.         ... 0.         0.41055642 0.1371681 ]
7959,/content/vehicle-detection-image-set/data/vehicles/676.png,1.0,[0.23730047 0.         0.         ... 0.         0.         0.42900043]
7960,/content/vehicle-detection-image-set/data/vehicles/2039.png,1.0,[0.1179181  0.         0.         ... 0.         0.08994527 0.14717846]
7961,/content/vehicle-detection-image-set/data/vehicles/middle (299).png,1.0,[0.02449245 0.         0.         ... 0.         0.         0.        ]
7962,/content/vehicle-detection-image-set/data/non-vehicles/image2639.png,0.0,[0.26997727 0.         0.22119206 ... 0.         0.         0.        ]
7963,/content/vehicle-detection-image-set/data/vehicles/902.png,1.0,[0.13684602 0.         0.         ... 0.         0.         0.        ]
7964,/content/vehicle-detection-image-set/data/vehicles/middle (96).png,1.0,[0.06370893 0.07966509 0.         ... 0.06085474 0.07993567 0.        ]
7965,/content/vehicle-detection-image-set/data/vehicles/right (453).png,1.0,[0.13510749 0.         0.06369027 ... 0.         0.         0.        ]
7966,/content/vehicle-detection-image-set/data/vehicles/far (361).png,1.0,[0.09249325 0.04528104 0.         ... 0.08986103 0.         0.08037415]
7967,/content/vehicle-detection-image-set/data/vehicles/3299.png,1.0,[0.12329406 0.         0.         ... 0.26718156 0.30959464 0.19455754]
